Close,High,Low,Open,Volume,MA_short,MA_long,signal,Signal,Position,Returns,Strategy_Returns,Equity
RBLX,RBLX,RBLX,RBLX,RBLX,,,,,,,,
69.0,71.5999984741211,66.5,70.11000061035156,21650100,66.37571552821568,60.29966697692871,0,1.0,1.0,0.029082727210868686,0.029082727210868686,19914.012132045187
74.08999633789062,74.23999786376953,71.19999694824219,71.37999725341797,15015600,67.8914293561663,60.838666915893555,0,1.0,1.0,0.07376806286797999,0.07376806286797999,21383.03023095561
71.81999969482422,72.94999694824219,71.2699966430664,71.9800033569336,11736400,68.76714324951172,61.194000244140625,0,1.0,1.0,-0.030638368946787176,-0.030638368946787176,20727.88906153929
70.7699966430664,71.58000183105469,68.55000305175781,70.0,10523100,69.36571393694196,61.51366678873698,0,1.0,1.0,-0.014619925594812844,-0.014619925594812844,20424.848865722048
70.44000244140625,71.86499786376953,70.08999633789062,71.02999877929688,5415300,69.93857138497489,61.79466692606608,0,1.0,1.0,-0.0046629110825665565,-0.0046629110825665565,20329.60961158633
70.05000305175781,71.61000061035156,69.87999725341797,70.87000274658203,4736800,70.46000017438617,62.117667007446286,0,1.0,1.0,-0.0055366180597856696,-0.0055366180597856696,20217.052327862424
71.87999725341797,72.47000122070312,70.16999816894531,70.20999908447266,7287100,71.1499993460519,62.530333582560225,0,1.0,1.0,0.026124113089731393,0.026124113089731393,20745.204889216522
73.48999786376953,74.5999984741211,70.95999908447266,73.01000213623047,8716400,71.79142761230469,63.01100018819173,0,1.0,1.0,0.022398451194640234,0.022398451194640234,21209.86534845045
77.0199966430664,77.23999786376953,73.37999725341797,73.93000030517578,12375800,72.20999908447266,63.6353333791097,0,1.0,1.0,0.04803373087369711,0.04803373087369711,22228.654312465274
79.44999694824219,79.5,77.26000213623047,77.4000015258789,10788000,73.2999986921038,64.25066655476888,0,1.0,1.0,0.0315502520265889,0.0315502520265889,22929.973958235474
80.7699966430664,80.9000015258789,78.69000244140625,79.73999786376953,11137500,74.72857012067523,64.8893330891927,0,1.0,1.0,0.01661421957868847,0.01661421957868847,23310.937580511207
81.2699966430664,82.0199966430664,80.43000030517578,80.43000030517578,9291900,76.27571214948382,65.65766626993815,0,1.0,1.0,0.0061904174914055865,0.0061904174914055865,23455.242016250664
81.20999908447266,81.96600341796875,78.66000366210938,79.12999725341797,7479800,77.8699972970145,66.59933293660482,0,1.0,1.0,-0.0007382497978590807,-0.0007382497978590807,23437.926188573434
81.70999908447266,81.9000015258789,80.05999755859375,81.66999816894531,9476200,79.27428327287946,67.571999613444,0,1.0,1.0,0.006156877301278119,0.006156877301278119,23582.23062431289
81.16000366210938,83.04000091552734,80.5999984741211,81.05000305175781,6541800,80.36999838692802,68.56999969482422,0,1.0,1.0,-0.006731066314107914,-0.006731066314107914,23423.497066146054
81.80999755859375,82.94000244140625,81.02999877929688,81.0999984741211,6929500,81.05428423200335,69.38666623433431,0,1.0,1.0,0.00800879580033631,0.00800879580033631,23611.091071078594
82.26000213623047,82.95999908447266,80.12999725341797,80.5,4579100,81.4557135445731,70.25799967447917,0,1.0,1.0,0.005500606173645339,0.005500606173645339,23740.96638439067
85.43000030517578,85.46499633789062,83.0,83.19999694824219,8085500,82.12142835344586,71.19699974060059,0,1.0,1.0,0.03853632490424075,0.03853632490424075,24655.85597852021
84.63999938964844,85.9800033569336,84.58000183105469,85.05999755859375,5682800,82.6028573172433,72.12133305867513,0,1.0,1.0,-0.009247347684715912,-0.009247347684715912,24427.85470582255
84.79000091552734,85.31999969482422,83.74299621582031,85.03500366210938,4663700,83.11428615025112,72.98499972025553,0,1.0,1.0,0.0017722297608764315,0.0017722297608764315,24471.146476926573
